Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	Sigma^2 2 - Dev	Sigma^2 2 - Tried	Sigma^2 2 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
6802	0.309762	7029	0.062313	681	0.374449	5488	0.277697	0.184599	1756	0.325740	0.249061	1704	0.295775	0.000014	1658	0.303378	0.000021	1684	0.313539	43.973571	5488	0.277697	0.216200	0.215785	
6840	0.311550	6818	0.058962	708	0.368644	5634	0.294995	0.184599	1733	0.309290	0.249061	1651	0.303452	0.000014	1708	0.302108	0.000021	1748	0.330664	43.973571	5634	0.294995	0.222800	0.215786	
6905	0.305141	6789	0.055826	706	0.349858	5600	0.310893	0.184599	1727	0.341633	0.249061	1723	0.291352	0.000014	1725	0.288116	0.000021	1730	0.299422	43.973571	5600	0.310893	0.223700	0.215787	
6834	0.292069	6774	0.064068	698	0.369628	5694	0.283983	0.184599	1699	0.320777	0.249061	1783	0.269209	0.000014	1673	0.294082	0.000021	1679	0.285289	43.973571	5694	0.283983	0.215250	0.215787	
6880	0.268169	6848	0.065567	698	0.323782	5574	0.276283	0.184599	1809	0.301271	0.249061	1803	0.282307	0.000014	1659	0.244726	0.000021	1609	0.239279	43.973571	5574	0.276283	0.203000	0.215785	
6781	0.271199	6874	0.064737	694	0.340058	5651	0.311626	0.184599	1739	0.273145	0.249061	1760	0.288068	0.000014	1655	0.255589	0.000021	1627	0.266749	43.973571	5651	0.311626	0.214050	0.215785	
6461	0.242996	7113	0.058906	763	0.334207	5663	0.318912	0.184599	1749	0.271012	0.249061	1768	0.270928	0.000014	1481	0.200540	0.000021	1463	0.218729	43.973571	5663	0.318912	0.202500	0.215784	
6669	0.264208	6970	0.063702	740	0.328378	5621	0.306885	0.184599	1711	0.303331	0.249061	1715	0.286297	0.000014	1595	0.236364	0.000021	1648	0.227549	43.973571	5621	0.306885	0.208700	0.215783	
6785	0.291231	7010	0.062197	677	0.366322	5528	0.310962	0.184599	1721	0.312028	0.249061	1718	0.249709	0.000014	1712	0.322430	0.000021	1634	0.280294	43.973571	5528	0.310962	0.218950	0.215783	
6862	0.283008	6865	0.062200	758	0.386544	5515	0.262738	0.184599	1734	0.302768	0.249061	1682	0.274078	0.000014	1679	0.254318	0.000021	1767	0.299377	43.973571	5515	0.262738	0.205550	0.215782	
6974	0.278606	6882	0.071927	688	0.373547	5456	0.320931	0.184599	1729	0.323887	0.249061	1740	0.274138	0.000014	1737	0.251007	0.000021	1768	0.265837	43.973571	5456	0.320931	0.222300	0.215783	
6980	0.296132	6785	0.067797	699	0.376252	5536	0.282334	0.184599	1776	0.329955	0.249061	1710	0.290643	0.000014	1801	0.282621	0.000021	1693	0.280567	43.973571	5536	0.282334	0.217650	0.215783	
6894	0.290107	7031	0.067985	670	0.386567	5405	0.288067	0.184599	1683	0.327392	0.249061	1762	0.274120	0.000014	1710	0.278947	0.000021	1739	0.281196	43.973571	5405	0.288067	0.214700	0.215783	
6911	0.298944	6919	0.058245	731	0.381669	5439	0.297665	0.184599	1703	0.345273	0.249061	1730	0.278613	0.000014	1699	0.281931	0.000021	1779	0.290613	43.973571	5439	0.297665	0.218350	0.215783	
6783	0.303111	7089	0.062632	714	0.371148	5414	0.289065	0.184599	1663	0.327120	0.249061	1731	0.318313	0.000014	1703	0.287140	0.000021	1686	0.279953	43.973571	5414	0.289065	0.216500	0.215783	
6857	0.269506	6899	0.056095	696	0.354885	5548	0.293980	0.184599	1684	0.303444	0.249061	1779	0.274874	0.000014	1704	0.262911	0.000021	1690	0.236686	43.973571	5548	0.293980	0.205650	0.215782	
6758	0.269162	6916	0.064633	695	0.336691	5631	0.321435	0.184599	1691	0.302188	0.249061	1778	0.276715	0.000014	1624	0.251847	0.000021	1665	0.244444	43.973571	5631	0.321435	0.215500	0.215782	
6788	0.263848	7027	0.065462	637	0.356358	5548	0.278659	0.184599	1738	0.305524	0.249061	1706	0.274326	0.000014	1561	0.245996	0.000021	1783	0.228828	43.973571	5548	0.278659	0.201200	0.215781	
6813	0.289153	6961	0.072403	713	0.361851	5513	0.330129	0.184599	1746	0.320733	0.249061	1744	0.290711	0.000014	1630	0.261350	0.000021	1693	0.281748	43.973571	5513	0.330129	0.227600	0.215782	
6821	0.308166	6919	0.061136	672	0.395833	5588	0.297065	0.184599	1681	0.333730	0.249061	1716	0.318182	0.000014	1703	0.283030	0.000021	1721	0.298083	43.973571	5588	0.297065	0.222550	0.215783	
6878	0.311282	6824	0.060961	719	0.337969	5579	0.290733	0.184599	1741	0.329696	0.249061	1772	0.312641	0.000014	1630	0.303681	0.000021	1735	0.298559	43.973571	5579	0.290733	0.221100	0.215783	
6820	0.271554	6923	0.059801	702	0.316239	5555	0.294689	0.184599	1809	0.285793	0.249061	1655	0.270091	0.000014	1711	0.254822	0.000021	1645	0.274772	43.973571	5555	0.294689	0.206250	0.215782	
6847	0.272382	7014	0.060451	688	0.348837	5451	0.292057	0.184599	1814	0.307607	0.249061	1723	0.275682	0.000014	1673	0.248655	0.000022	1637	0.254123	43.973571	5451	0.292057	0.206050	0.215781	
6975	0.284444	6904	0.060400	678	0.339233	5443	0.314532	0.184599	1774	0.304961	0.249061	1701	0.281599	0.000015	1771	0.266516	0.000022	1729	0.284558	43.973571	5443	0.314532	0.217150	0.215781	
6894	0.286481	6770	0.063959	692	0.410405	5644	0.301559	0.184599	1757	0.295390	0.249061	1738	0.302647	0.000015	1715	0.285714	0.000022	1684	0.261283	43.973571	5644	0.301559	0.219700	0.215782	
6891	0.273981	6836	0.065243	711	0.350211	5562	0.303488	0.184599	1808	0.315819	0.249061	1755	0.274644	0.000015	1680	0.251190	0.000022	1648	0.250607	43.973571	5562	0.303488	0.213550	0.215781	
6792	0.321113	6887	0.066067	674	0.372404	5647	0.274836	0.184599	1753	0.318882	0.249061	1657	0.280628	0.000015	1649	0.349303	0.000022	1733	0.335257	43.973571	5647	0.274836	0.221950	0.215782	
6858	0.293526	6927	0.058178	676	0.347633	5539	0.292472	0.184599	1742	0.311137	0.249061	1737	0.278641	0.000015	1649	0.277744	0.000022	1730	0.305780	43.973571	5539	0.292472	0.213550	0.215782	
6759	0.274005	6930	0.062482	681	0.306902	5630	0.321314	0.184599	1711	0.285798	0.249061	1679	0.264443	0.000015	1686	0.273428	0.000022	1683	0.272133	43.973571	5630	0.321314	0.215150	0.215782	
6701	0.256977	6932	0.059867	676	0.278107	5691	0.297839	0.184599	1777	0.281936	0.249061	1784	0.268498	0.000015	1542	0.228923	0.000022	1598	0.243429	43.973571	5691	0.297839	0.201000	0.215780	
6827	0.273180	6953	0.068172	750	0.320000	5470	0.298172	0.184599	1669	0.303775	0.249061	1755	0.266097	0.000015	1666	0.252101	0.000022	1737	0.271157	43.973571	5470	0.298172	0.210500	0.215780	
6815	0.296112	6937	0.072510	687	0.378457	5561	0.295271	0.184599	1740	0.342529	0.249061	1707	0.306385	0.000015	1719	0.273997	0.000022	1649	0.259551	43.973571	5561	0.295271	0.221150	0.215780	
6722	0.282803	6994	0.068344	724	0.368785	5560	0.307914	0.184599	1692	0.322104	0.249061	1697	0.281084	0.000015	1665	0.255255	0.000022	1668	0.272182	43.973571	5560	0.307914	0.217900	0.215780	
6817	0.283409	6932	0.059723	684	0.352339	5567	0.308964	0.184599	1746	0.309851	0.249061	1725	0.290435	0.000015	1664	0.267428	0.000022	1682	0.264566	43.973571	5567	0.308964	0.215350	0.215780	
6874	0.270439	6868	0.064793	677	0.372230	5581	0.296004	0.184599	1721	0.299826	0.249061	1770	0.263277	0.000015	1703	0.237816	0.000022	1680	0.280952	43.973571	5581	0.296004	0.210400	0.215780	
6842	0.297720	6986	0.056399	664	0.384036	5508	0.285221	0.184599	1691	0.314015	0.249061	1707	0.303456	0.000015	1697	0.286977	0.000022	1747	0.286777	43.973571	5508	0.285221	0.212850	0.215779	
6862	0.287963	6843	0.063276	704	0.350852	5591	0.299410	0.184599	1696	0.331368	0.249061	1703	0.274809	0.000015	1710	0.257895	0.000022	1753	0.288078	43.973571	5591	0.299410	0.216500	0.215780	
6819	0.285086	6990	0.069242	683	0.426061	5508	0.283951	0.184599	1768	0.294118	0.249061	1680	0.286310	0.000015	1697	0.275781	0.000022	1674	0.283751	43.973571	5508	0.283951	0.214150	0.215779	
6830	0.291801	6951	0.066321	676	0.365385	5543	0.284683	0.184599	1653	0.330309	0.249061	1747	0.270177	0.000015	1753	0.277239	0.000022	1677	0.291592	43.973571	5543	0.284683	0.213950	0.215779	
6873	0.287211	6848	0.064252	697	0.329986	5582	0.299176	0.184599	1745	0.311748	0.249061	1719	0.299011	0.000015	1710	0.259649	0.000022	1699	0.277810	43.973571	5582	0.299176	0.215700	0.215779	
6752	0.278436	7004	0.062107	708	0.334746	5536	0.320267	0.184599	1721	0.324811	0.249061	1739	0.286947	0.000015	1690	0.243787	0.000022	1602	0.255930	43.973571	5536	0.320267	0.216250	0.215779	
6648	0.266697	7010	0.058345	686	0.368805	5656	0.297207	0.184599	1747	0.301660	0.249061	1726	0.284473	0.000015	1560	0.234615	0.000022	1615	0.240867	43.973571	5656	0.297207	0.205800	0.215778	
6746	0.287578	6925	0.054874	683	0.357247	5646	0.300390	0.184599	1713	0.315236	0.249061	1723	0.294254	0.000015	1653	0.267998	0.000022	1657	0.271575	43.973571	5646	0.300390	0.213000	0.215778	
6867	0.285860	6917	0.061443	668	0.356287	5548	0.290195	0.184599	1759	0.305856	0.249061	1765	0.295751	0.000015	1683	0.275104	0.000022	1660	0.265060	43.973571	5548	0.290195	0.211800	0.215777	
6947	0.299266	6945	0.067387	700	0.362857	5408	0.312500	0.184599	1742	0.329506	0.249061	1720	0.301744	0.000015	1738	0.285386	0.000022	1747	0.280481	43.973571	5408	0.312500	0.224550	0.215778	
6856	0.287048	6857	0.055418	666	0.334835	5621	0.303505	0.184599	1721	0.300407	0.249061	1746	0.285796	0.000015	1674	0.282557	0.000022	1715	0.279300	43.973571	5621	0.303505	0.213850	0.215778	
6785	0.255859	7064	0.071772	681	0.390602	5470	0.294150	0.184599	1735	0.273775	0.249061	1741	0.260195	0.000015	1667	0.246551	0.000022	1642	0.241778	43.973571	5470	0.294150	0.205900	0.215777	
6885	0.302106	6928	0.058170	675	0.349630	5512	0.281930	0.184599	1627	0.328826	0.249061	1736	0.291475	0.000015	1768	0.282805	0.000022	1754	0.307298	43.973571	5512	0.281930	0.213650	0.215777	
6794	0.292022	6928	0.066109	679	0.362297	5599	0.285408	0.184599	1650	0.324242	0.249061	1717	0.294700	0.000015	1732	0.281178	0.000022	1695	0.269027	43.973571	5599	0.285408	0.214300	0.215777	
6855	0.297885	6978	0.060762	695	0.339568	5472	0.300621	0.184599	1685	0.312760	0.249061	1730	0.307514	0.000015	1689	0.280047	0.000022	1751	0.291262	43.973571	5472	0.300621	0.217350	0.215777	
6933	0.298716	6836	0.058514	702	0.358974	5529	0.269126	0.184599	1719	0.307155	0.249061	1767	0.289191	0.000015	1722	0.295587	0.000022	1725	0.303188	43.973571	5529	0.269126	0.210550	0.215776	
6684	0.273040	7087	0.063920	678	0.353982	5551	0.314718	0.184599	1723	0.314568	0.249061	1762	0.291714	0.000015	1547	0.237880	0.000022	1652	0.242736	43.973571	5551	0.314718	0.213250	0.215776	
6874	0.264475	6908	0.066445	663	0.343891	5555	0.315932	0.184599	1771	0.269904	0.249061	1716	0.259324	0.000015	1710	0.264327	0.000022	1677	0.264162	43.973571	5555	0.315932	0.213000	0.215776	
6883	0.279239	6896	0.063515	649	0.312789	5572	0.330223	0.184599	1675	0.315224	0.249061	1751	0.296973	0.000015	1711	0.255406	0.000022	1746	0.250286	43.973571	5572	0.330223	0.220150	0.215776	
6686	0.261292	6958	0.068123	685	0.364964	5671	0.288133	0.184599	1744	0.285550	0.249061	1693	0.266982	0.000015	1511	0.230311	0.000022	1738	0.258343	43.973571	5671	0.288133	0.205250	0.215775	
6857	0.300131	6808	0.070652	699	0.291845	5636	0.287615	0.184599	1730	0.336994	0.249061	1761	0.297558	0.000015	1703	0.281268	0.000022	1663	0.283824	43.973571	5636	0.287615	0.218200	0.215775	
6900	0.322899	6815	0.059428	668	0.366766	5617	0.275414	0.184599	1743	0.317269	0.249061	1695	0.307375	0.000015	1704	0.350352	0.000022	1758	0.316837	43.973571	5617	0.275414	0.221250	0.215776	
6909	0.284556	6888	0.062137	703	0.344239	5500	0.284545	0.184599	1746	0.300115	0.249061	1812	0.277594	0.000015	1711	0.264757	0.000022	1640	0.296341	43.973571	5500	0.284545	0.210050	0.215775	
6854	0.291217	6884	0.063190	703	0.339972	5559	0.283684	0.184599	1765	0.324079	0.249061	1709	0.300176	0.000015	1734	0.265283	0.000022	1646	0.273998	43.973571	5559	0.283684	0.212350	0.215775	
6883	0.294494	6901	0.058397	690	0.357971	5526	0.294426	0.184599	1732	0.304850	0.249061	1689	0.296033	0.000015	1711	0.284044	0.000022	1751	0.292975	43.973571	5526	0.294426	0.215200	0.215775	
6799	0.299309	6985	0.060702	686	0.362974	5530	0.293852	0.184599	1744	0.330275	0.249061	1727	0.308628	0.000015	1629	0.271332	0.000022	1699	0.284873	43.973571	5530	0.293852	0.216650	0.215775	
6603	0.261699	7015	0.063721	724	0.353591	5658	0.299576	0.184599	1763	0.335224	0.249061	1768	0.278846	0.000015	1540	0.216234	0.000022	1532	0.203003	43.973571	5658	0.299576	0.206300	0.215774	
6916	0.275593	6943	0.062941	668	0.303892	5473	0.292344	0.184599	1732	0.289261	0.249061	1767	0.281834	0.000015	1722	0.259001	0.000022	1695	0.271976	43.973571	5473	0.292344	0.207300	0.215773	
6711	0.262256	6955	0.067146	718	0.324513	5616	0.300214	0.184599	1755	0.297436	0.249061	1738	0.254315	0.000015	1591	0.248900	0.000022	1627	0.245851	43.973571	5616	0.300214	0.207300	0.215772	
6798	0.305237	7006	0.054096	684	0.404971	5512	0.267054	0.184599	1707	0.335677	0.249061	1778	0.273341	0.000015	1644	0.296837	0.000022	1669	0.316357	43.973571	5512	0.267054	0.210150	0.215772	
6901	0.300246	6913	0.062925	684	0.387427	5502	0.289168	0.184599	1678	0.320024	0.249061	1754	0.302737	0.000015	1767	0.280702	0.000022	1702	0.298472	43.973571	5502	0.289168	0.218150	0.215772	
6809	0.299897	6878	0.062082	695	0.374101	5618	0.291385	0.184599	1721	0.334108	0.249061	1734	0.284314	0.000015	1646	0.266100	0.000022	1708	0.313817	43.973571	5618	0.291385	0.218300	0.215772	
6731	0.289853	7021	0.057257	667	0.322339	5581	0.305859	0.184599	1682	0.337099	0.249061	1750	0.266286	0.000015	1637	0.281002	0.000022	1662	0.275572	43.973571	5581	0.305859	0.213750	0.215772	
6880	0.304651	6846	0.057114	698	0.345272	5576	0.273494	0.184599	1766	0.351076	0.249061	1790	0.293855	0.000015	1717	0.288876	0.000022	1607	0.282514	43.973571	5576	0.273494	0.212650	0.215772	
6820	0.306891	6982	0.057290	652	0.348160	5546	0.279300	0.184599	1682	0.331748	0.249061	1695	0.282006	0.000015	1702	0.324324	0.000022	1741	0.290063	43.973571	5546	0.279300	0.213450	0.215771	
6932	0.336411	6896	0.059165	716	0.431564	5456	0.265029	0.184599	1737	0.343696	0.249061	1729	0.305957	0.000015	1715	0.363265	0.000022	1751	0.332953	43.973571	5456	0.265029	0.224750	0.215772	
6973	0.292127	6850	0.063212	667	0.421289	5510	0.299456	0.184599	1758	0.314562	0.249061	1716	0.307110	0.000015	1700	0.277059	0.000022	1799	0.270150	43.973571	5510	0.299456	0.220050	0.215773	
6902	0.272964	6853	0.054575	722	0.336565	5523	0.299656	0.184599	1730	0.319653	0.249061	1730	0.277457	0.000015	1692	0.252364	0.000023	1750	0.242286	43.973571	5523	0.299656	0.207800	0.215772	
6738	0.258682	7007	0.062081	681	0.339207	5574	0.303193	0.184599	1805	0.285873	0.249061	1745	0.276218	0.000015	1554	0.247104	0.000023	1634	0.220930	43.973571	5574	0.303193	0.204950	0.215771	
6794	0.262879	6992	0.070366	725	0.379310	5489	0.304245	0.184599	1782	0.308642	0.249061	1741	0.265365	0.000015	1658	0.221954	0.000023	1613	0.251705	43.973571	5489	0.304245	0.211150	0.215770	
6865	0.296723	6899	0.065807	695	0.394245	5541	0.283162	0.184599	1726	0.345307	0.249061	1736	0.299539	0.000015	1692	0.269504	0.000023	1711	0.271771	43.973571	5541	0.283162	0.216700	0.215770	
6765	0.292979	7043	0.063325	771	0.342412	5421	0.297731	0.184599	1735	0.310086	0.249061	1723	0.286709	0.000015	1631	0.278357	0.000023	1676	0.295943	43.973571	5421	0.297731	0.215300	0.215770	
6943	0.278698	6896	0.063080	700	0.351429	5461	0.287493	0.184599	1710	0.287719	0.249061	1727	0.269253	0.000015	1740	0.278736	0.000023	1766	0.279162	43.973571	5461	0.287493	0.209300	0.215770	
6709	0.273811	6946	0.060322	737	0.354138	5608	0.314729	0.184599	1766	0.314270	0.249061	1678	0.288439	0.000015	1614	0.241016	0.000023	1651	0.247729	43.973571	5608	0.314729	0.214100	0.215769	
6618	0.243578	6920	0.065318	725	0.351724	5737	0.313579	0.184599	1757	0.302220	0.249061	1748	0.247140	0.000015	1534	0.213820	0.000023	1579	0.203293	43.973571	5737	0.313579	0.205900	0.215768	
6582	0.263446	6955	0.064702	653	0.387443	5810	0.311015	0.184599	1688	0.313389	0.249061	1676	0.270286	0.000015	1576	0.237944	0.000023	1642	0.229598	43.973571	5810	0.311015	0.212200	0.215768	
6852	0.272475	7055	0.058682	688	0.364826	5405	0.296577	0.184599	1812	0.313466	0.249061	1717	0.285964	0.000015	1645	0.237082	0.000023	1678	0.249106	43.973571	5405	0.296577	0.206750	0.215767	
6841	0.301272	6883	0.059567	691	0.347323	5585	0.272337	0.184599	1734	0.345444	0.249061	1717	0.291206	0.000015	1655	0.267674	0.000023	1735	0.299135	43.973571	5585	0.272337	0.211600	0.215767	
6956	0.273433	7021	0.062242	660	0.396970	5363	0.301324	0.184599	1796	0.314588	0.249061	1671	0.274087	0.000015	1713	0.244016	0.000023	1776	0.259572	43.973571	5363	0.301324	0.210850	0.215766	
6956	0.291691	6845	0.059606	696	0.396552	5503	0.285662	0.184599	1784	0.329596	0.249061	1783	0.290522	0.000015	1677	0.262373	0.000023	1712	0.282126	43.973571	5503	0.285662	0.214250	0.215766	
6863	0.311526	6989	0.056947	672	0.306548	5476	0.314646	0.184599	1796	0.358575	0.249061	1722	0.327526	0.000016	1643	0.270846	0.000023	1702	0.284959	43.973571	5476	0.314646	0.223250	0.215767	
6858	0.282590	6921	0.063864	714	0.362745	5507	0.313056	0.184599	1791	0.321608	0.249061	1759	0.280841	0.000016	1671	0.253740	0.000023	1637	0.271228	43.973571	5507	0.313056	0.218150	0.215767	
6817	0.291037	6938	0.054050	678	0.356932	5567	0.297288	0.184599	1729	0.309427	0.249061	1702	0.261457	0.000016	1667	0.299340	0.000023	1719	0.293775	43.973571	5567	0.297288	0.212800	0.215767	
6858	0.312336	6801	0.056609	702	0.353276	5639	0.278950	0.184599	1751	0.326099	0.249061	1695	0.315634	0.000016	1720	0.309302	0.000023	1692	0.297872	43.973571	5639	0.278950	0.217400	0.215767	
6831	0.273166	6988	0.065398	657	0.342466	5524	0.294895	0.184599	1768	0.296946	0.249061	1692	0.297281	0.000016	1671	0.245961	0.000023	1700	0.251176	43.973571	5524	0.294895	0.208850	0.215766	
6834	0.287826	6879	0.066143	716	0.342179	5571	0.294741	0.184599	1803	0.330006	0.249061	1713	0.298891	0.000016	1665	0.261261	0.000023	1653	0.257108	43.973571	5571	0.294741	0.215450	0.215766	
6839	0.275333	7049	0.061569	667	0.325337	5445	0.282828	0.184599	1699	0.307828	0.249061	1688	0.255332	0.000016	1747	0.286777	0.000023	1705	0.251026	43.973571	5445	0.282828	0.203700	0.215765	
6893	0.285362	7035	0.057569	727	0.324622	5345	0.264733	0.184599	1746	0.308133	0.249061	1750	0.277143	0.000016	1745	0.277364	0.000023	1652	0.278450	43.973571	5345	0.264733	0.201150	0.215763	
6933	0.283716	6792	0.065813	709	0.363893	5566	0.284944	0.184599	1693	0.303603	0.249061	1705	0.278006	0.000016	1791	0.256840	0.000023	1744	0.297592	43.973571	5566	0.284944	0.212900	0.215763	
6826	0.269265	7028	0.064599	676	0.343195	5470	0.316088	0.184599	1701	0.280423	0.249061	1741	0.287766	0.000016	1682	0.253864	0.000023	1702	0.254407	43.973571	5470	0.316088	0.212650	0.215763	
7004	0.303113	6787	0.059231	702	0.334758	5507	0.264936	0.184599	1804	0.330931	0.249061	1787	0.304421	0.000016	1717	0.282469	0.000023	1696	0.293042	43.973571	5507	0.264936	0.210950	0.215762	
6752	0.281842	7041	0.061355	676	0.371302	5531	0.324173	0.184599	1767	0.325976	0.249061	1731	0.265742	0.000016	1640	0.251220	0.000023	1614	0.281908	43.973571	5531	0.324173	0.218950	0.215762	
6906	0.277440	6924	0.061525	629	0.344992	5541	0.288576	0.184599	1755	0.322507	0.249061	1795	0.265738	0.000016	1685	0.256973	0.000023	1671	0.263315	43.973571	5541	0.288576	0.207900	0.215762	
6883	0.282144	6903	0.062437	701	0.350927	5513	0.302920	0.184599	1757	0.336369	0.249061	1825	0.281644	0.000016	1657	0.239590	0.000023	1644	0.267640	43.973571	5513	0.302920	0.214450	0.215762	
6826	0.262379	6899	0.063922	670	0.358209	5605	0.296164	0.184599	1702	0.305523	0.249061	1712	0.282126	0.000016	1732	0.226905	0.000023	1680	0.235119	43.973571	5605	0.296164	0.206600	0.215761	
6701	0.264886	7010	0.071612	733	0.324693	5556	0.307775	0.184599	1673	0.293485	0.249061	1768	0.270928	0.000016	1623	0.243376	0.000023	1637	0.250458	43.973571	5556	0.307775	0.211250	0.215760	
6917	0.273529	6826	0.056548	738	0.373984	5519	0.281754	0.184599	1726	0.293743	0.249061	1749	0.287593	0.000016	1714	0.256709	0.000023	1728	0.255787	43.973571	5519	0.281754	0.205450	0.215759	
6930	0.279221	6987	0.067554	707	0.343706	5376	0.303571	0.184599	1761	0.315162	0.249061	1818	0.289879	0.000016	1673	0.243873	0.000023	1678	0.265197	43.973571	5376	0.303571	0.214100	0.215759	
6843	0.280286	6946	0.066369	689	0.349782	5522	0.301159	0.184599	1724	0.306845	0.249061	1701	0.294533	0.000016	1692	0.259456	0.000023	1726	0.260139	43.973571	5522	0.301159	0.214150	0.215759	
6859	0.287943	6930	0.058009	696	0.316092	5515	0.309519	0.184599	1736	0.332373	0.249061	1790	0.308939	0.000016	1675	0.259104	0.000023	1658	0.247889	43.973571	5515	0.309519	0.215200	0.215759	
6709	0.247429	7001	0.064419	694	0.414986	5596	0.300572	0.184599	1726	0.281576	0.249061	1711	0.262420	0.000016	1625	0.214154	0.000023	1647	0.228901	43.973571	5596	0.300572	0.204050	0.215757	
6695	0.277222	6973	0.066399	701	0.318117	5631	0.312555	0.184599	1676	0.322792	0.249061	1729	0.275882	0.000016	1634	0.249694	0.000023	1656	0.259662	43.973571	5631	0.312555	0.215100	0.215757	
6764	0.301745	6946	0.067377	695	0.342446	5595	0.275961	0.184599	1644	0.336375	0.249061	1674	0.288530	0.000016	1751	0.287836	0.000023	1695	0.295575	43.973571	5595	0.275961	0.214550	0.215757	
6821	0.271954	6756	0.061427	693	0.340548	5730	0.316579	0.184599	1741	0.324526	0.249061	1732	0.255196	0.000016	1657	0.257695	0.000023	1691	0.248965	43.973571	5730	0.316579	0.216000	0.215757	
6732	0.265003	6954	0.068162	716	0.339385	5598	0.299571	0.184599	1753	0.285225	0.249061	1752	0.269406	0.000016	1567	0.222719	0.000023	1660	0.278916	43.973571	5598	0.299571	0.208900	0.215756	
6785	0.285777	6844	0.057861	706	0.352691	5665	0.294263	0.184599	1704	0.318662	0.249061	1666	0.285114	0.000016	1697	0.258103	0.000023	1718	0.281141	43.973571	5665	0.294263	0.212550	0.215756	
6864	0.276661	6991	0.061222	675	0.361481	5470	0.311152	0.184599	1716	0.315851	0.249061	1762	0.288309	0.000016	1737	0.250432	0.000023	1649	0.251061	43.973571	5470	0.311152	0.213650	0.215756	
6804	0.277484	6896	0.061775	687	0.359534	5613	0.300018	0.184599	1720	0.329070	0.249061	1793	0.284997	0.000016	1628	0.231572	0.000023	1663	0.260974	43.973571	5613	0.300018	0.212250	0.215756	
6802	0.270950	6942	0.060357	688	0.344477	5568	0.309267	0.184599	1753	0.298916	0.249061	1717	0.287129	0.000016	1670	0.241317	0.000023	1662	0.254513	43.973571	5568	0.309267	0.211050	0.215755	
6920	0.277023	6835	0.062619	700	0.367143	5545	0.311993	0.184599	1831	0.303659	0.249061	1742	0.280712	0.000016	1681	0.274836	0.000023	1666	0.246098	43.973571	5545	0.311993	0.216600	0.215755	
6661	0.270680	6972	0.066265	724	0.379834	5643	0.302321	0.184599	1703	0.321198	0.249061	1740	0.281034	0.000016	1538	0.231469	0.000023	1680	0.244643	43.973571	5643	0.302321	0.212300	0.215755	
6777	0.256013	6998	0.062875	716	0.357542	5509	0.303322	0.184599	1826	0.291895	0.249061	1753	0.276098	0.000016	1530	0.213725	0.000023	1668	0.234412	43.973571	5509	0.303322	0.205100	0.215754	
6321	0.221959	7132	0.061974	746	0.339142	5801	0.288571	0.184599	1786	0.249160	0.249061	1760	0.252841	0.000016	1382	0.175832	0.000023	1393	0.193826	43.973571	5801	0.288571	0.188600	0.215751	
6849	0.301212	6940	0.067291	657	0.368341	5554	0.277638	0.184599	1774	0.327508	0.249061	1754	0.295895	0.000015	1646	0.280073	0.000022	1675	0.299701	43.973571	5554	0.277638	0.215700	0.215751	
6787	0.278916	6900	0.073768	663	0.387632	5650	0.289912	0.184599	1706	0.300703	0.249061	1730	0.297110	0.000016	1682	0.252675	0.000023	1669	0.264230	43.973571	5650	0.289912	0.214850	0.215751	
6896	0.277262	6923	0.057634	677	0.367799	5504	0.296693	0.184599	1734	0.310842	0.249061	1749	0.279588	0.000016	1694	0.266234	0.000023	1719	0.251891	43.973571	5504	0.296693	0.209650	0.215750	
6818	0.275741	6819	0.058220	662	0.332326	5701	0.289949	0.184599	1753	0.309184	0.249061	1698	0.277385	0.000016	1711	0.237873	0.000023	1656	0.277778	43.973571	5701	0.289949	0.207500	0.215749	
6986	0.273690	6877	0.066744	679	0.403535	5458	0.279040	0.184599	1769	0.315432	0.249061	1812	0.269316	0.000015	1647	0.242259	0.000023	1758	0.265643	43.973571	5458	0.279040	0.208400	0.215748	
6904	0.280562	6902	0.065054	704	0.323864	5490	0.290346	0.184599	1772	0.320542	0.249061	1769	0.282646	0.000015	1674	0.264038	0.000022	1689	0.252812	43.973571	5490	0.290346	0.210400	0.215748	
6841	0.290162	6954	0.060684	706	0.364023	5499	0.298236	0.184599	1798	0.322581	0.249061	1679	0.299583	0.000015	1657	0.281835	0.000023	1707	0.254833	43.973571	5499	0.298236	0.215200	0.215748	
6769	0.283203	6964	0.065192	647	0.392581	5620	0.313167	0.184599	1691	0.310467	0.249061	1735	0.276081	0.000015	1682	0.281213	0.000022	1661	0.264901	43.973571	5620	0.313167	0.219250	0.215748	
6931	0.267494	6827	0.059909	692	0.313584	5550	0.284324	0.184599	1714	0.301634	0.249061	1719	0.249564	0.000015	1782	0.252525	0.000022	1716	0.266900	43.973571	5550	0.284324	0.202900	0.215747	
